name,category,latitude,longitude,distance_from_center_km
N/A,amenity,48.8542009,2.2922618,0.4803567301828622
N/A,amenity,48.8554133,2.291045,0.4056011593513367
N/A,amenity,48.8539765,2.293617,0.4807366924916251
N/A,amenity,48.8554599,2.2917061,0.3728382902921154
N/A,amenity,48.8603946,2.3006685,0.5110672700517828
N/A,amenity,48.8589169,2.2995465,0.3774015232832884
N/A,amenity,48.8594004,2.2983586,0.3102068865968651
N/A,amenity,48.8558673,2.2947679,0.2667958017065523
N/A,amenity,48.8560956,2.3013467,0.5570522187598437
N/A,amenity,48.8548327,2.2955893,0.3894116588991904
N/A,amenity,48.8602243,2.299874,0.45076123626616676
N/A,amenity,48.8589417,2.2982144,0.28286497510115755
N/A,amenity,48.8601634,2.2988545,0.38324500829640296
N/A,amenity,48.8563587,2.2931437,0.23369950070633577
N/A,amenity,48.8589104,2.2982639,0.28546417137313823
N/A,amenity,48.8590564,2.3007897,0.4699091411875376
N/A,amenity,48.8591698,2.3004331,0.44692365294144587
N/A,amenity,48.8603989,2.2980928,0.35505094487023026
N/A,amenity,48.8563889,2.2928361,0.24126966553488047
N/A,amenity,48.8566686,2.2934282,0.1936717350651764
N/A,amenity,48.8562252,2.3010278,0.5297282753323003
N/A,amenity,48.8584451,2.3006,0.44804187517088434
Le Carrousel de la Tour Eiffel,amenity,48.8590338,2.2926673,0.15969923299497016
N/A,leisure,48.85604,2.2920793,0.30415965018945496
N/A,leisure,48.8561777,2.2922874,0.282831339692946
N/A,leisure,48.8624737,2.2888835,0.6240725718986303
N/A,amenity,48.8547791,2.2959981,0.40238496245173055
N/A,leisure,48.8564775,2.291658,0.2877493467635942
Tour Eiffel 3e étage,tourism,48.8582648,2.2944947,0.0006959642297122402
Tour Eiffel 2e étage,tourism,48.8582612,2.2944982,0.000227848589046217
Parking Général Gouraud,amenity,48.8571932,2.2995417,0.3884706857940657
Palais de Chaillot,tourism,48.8618668,2.288865,0.5760997445973405
Jardins du Trocadéro,leisure,48.8613091,2.289514,0.4988663824992736
