name,category,latitude,longitude,distance_from_center_km
,amenity,48.8560202,2.3672849,0.17840571948576794
,amenity,48.8540388,2.3649445,0.11764810540567865
,amenity,48.8541612,2.3636487,0.15923598812713174
,amenity,48.851767,2.3676104,0.403153785156626
,amenity,48.8510315,2.3672773,0.47079589133906835
,amenity,48.8522063,2.3680156,0.37404697258554653
,amenity,48.8585005,2.370951,0.5621309895120413
,amenity,48.8593431,2.3715612,0.6597676104742278
,amenity,48.8592277,2.3700835,0.579534928786934
,amenity,48.8592504,2.3701752,0.5856129570123255
,amenity,48.8540406,2.3710191,0.43269278827476293
,tourism,48.8586434,2.3629009,0.4360233572177778
,amenity,48.8585219,2.3630768,0.4184610701692103
,amenity,48.8585069,2.3631198,0.4156875050298403
,amenity,48.8584913,2.3631629,0.41286176203715386
,amenity,48.8584786,2.3631999,0.41051688343643916
,amenity,48.8584511,2.3632726,0.40567446080506936
,amenity,48.858437,2.3633152,0.40306186378483144
,amenity,48.85842,2.3633556,0.40022055028840936
,amenity,48.8583226,2.3635579,0.3848751743440807
,amenity,48.8581743,2.3634692,0.3717391415393056
,amenity,48.8581811,2.3634051,0.3741936640676588
,amenity,48.8582462,2.3632106,0.3864299205852331
,amenity,48.8582748,2.363131,0.3917143633319039
,amenity,48.8582932,2.3630781,0.395187793263557
,amenity,48.8583102,2.3630364,0.3981900420373349
,amenity,48.8582623,2.363168,0.38933343704841317
,amenity,48.8583243,2.3629942,0.40092621905099834
,amenity,48.8584755,2.3627941,0.42244917671112237
,amenity,48.8585027,2.3628156,0.424478053141876
,amenity,48.8585229,2.3627242,0.4294474024711436
,amenity,48.8583116,2.3637228,0.3797915073262584
,amenity,48.8582976,2.3636155,0.38084183103267727
Change or,amenity,48.8536912,2.3662967,0.16845984233160982
Juni,amenity,48.8536795,2.3663477,0.17123823581158124
,amenity,48.8560595,2.3668457,0.1567561209089226
,amenity,48.85606,2.3668425,0.15662896390892464
,amenity,48.8562368,2.3656199,0.13196949999754598
,amenity,48.8561974,2.3649329,0.129222381779511
,amenity,48.8563799,2.3643231,0.16382107188768122
,amenity,48.8552984,2.3601228,0.38308086698393135
Planète Coiffure Beauté,shop,48.855038,2.3689507,0.2656379247039591
Bastille Nail Bar,shop,48.8527453,2.3671727,0.2912733440420121
Etam,shop,48.8530462,2.370925,0.4679165818916859
,shop,48.8515914,2.3633472,0.4128660970482864
Volcom,shop,48.853106,2.3708297,0.4585959377649899
,amenity,48.8536218,2.370762,0.42966867742140247
Le Bastille by Sweett,tourism,48.8536637,2.3708621,0.43479860962867845
,shop,48.8537979,2.3709547,0.43609828790647226
Hôtel Bastille,tourism,48.8540144,2.371148,0.44258570089880095
Au Phénix d'Or,amenity,48.8540939,2.3712332,0.44639684475702396
,amenity,48.8512766,2.3612773,0.5157911002067467
Monsieur Poulet,shop,48.8563463,2.3625925,0.24632282591650992
Assia & Nathalie B & B Marais,tourism,48.8592704,2.3635409,0.4857161027534885
Assia & Nathalie Luxury B & B Marais,tourism,48.8588463,2.3626022,0.46570294499149123
,amenity,48.8506454,2.3685052,0.5439458989377561
Rinomina,tourism,48.8528604,2.364073,0.2620269877667732
,amenity,48.8579494,2.358802,0.5765480854515291
,amenity,48.8580142,2.3589052,0.5743537162071783
,amenity,48.857933,2.3589371,0.5673092196471081
Avril,shop,48.8542989,2.364091,0.1246976537713049
Yves Rocher,shop,48.8529144,2.3711686,0.4906533531452603
La Petite Maison dans la Cour,amenity,48.8530787,2.361013,0.3863072391087369
Moonshiner,amenity,48.8556625,2.3711461,0.4318583491126334
Da Vito,amenity,48.8556778,2.3712166,0.43723278355402606
,amenity,48.8548465,2.3621596,0.23400822757807987
Tour de guet (enceinte Louis-Philippe),historic,48.8570584,2.3602835,0.431644819424201
Niki Club,amenity,48.8539792,2.3720126,0.5049821289301307
Charlotte Club Paris,amenity,48.854006,2.3719569,0.5003038586493239
Sushi Club,amenity,48.8541182,2.3719557,0.49742658611555235
Code Bar,amenity,48.8541234,2.371709,0.47962191902703394
Le Monde des Grillades,amenity,48.8542046,2.3715595,0.4669870753213893
Laverie,shop,48.854228,2.371518,0.4634766988171516
,amenity,48.8532696,2.3664568,0.2161273686572086
Bistrot Caché,amenity,48.8532815,2.3610725,0.3701721105546911
,amenity,48.8531465,2.3675259,0.2673656677491488
,amenity,48.8542566,2.3658609,0.09799763001250072
Yellow Tucan,amenity,48.8547283,2.3673919,0.15580975810655928
,amenity,48.8534752,2.3586008,0.5246114675794613
,amenity,48.8535659,2.3586826,0.5156134246554713
,amenity,48.8535237,2.3586357,0.5203988675860951
,amenity,48.8536062,2.3587028,0.5127748287805253
,amenity,48.85364,2.3587292,0.5097558530899587
,amenity,48.8537249,2.3586679,0.5111999979737117
,amenity,48.8536929,2.3587611,0.5057246262686305
,amenity,48.8537057,2.3587222,0.5080213084816675
,amenity,48.8538626,2.3586112,0.5109597554223639
,amenity,48.8538304,2.3587115,0.5048223201889378
,amenity,48.8538434,2.3586612,0.5079865659070227
Quai des Célestins - Henri IV,amenity,48.8512799,2.3624287,0.47180090066233243
Casa Treo,shop,48.8551469,2.3625716,0.20270484383685844
Richard Lenoir - Place de la Bastille,amenity,48.8538577,2.3697102,0.3482993268288142
Bastille - Biscornet,amenity,48.8512488,2.3691771,0.5097199616992437
Saint-Antoine Sévigné,amenity,48.8550106,2.3612606,0.29877158232968504
Saint-Gilles - Turenne,amenity,48.85816,2.3647129,0.3471071169079179
Pizza Momo,amenity,48.8549171,2.3612488,0.30002962573671194
Village Saint-Paul,amenity,48.8527132,2.360881,0.41842613676377477
Bréguet - Sabin,amenity,48.8569404,2.3705913,0.4387187594746981
Beaumarchais - Saint-Gilles,amenity,48.8580345,2.3678092,0.37693886909927127
Beaumarchais - Pas de la Mule,amenity,48.8555502,2.3684087,0.23218836178683694
Bastille - Beaumarchais,amenity,48.8538017,2.3683993,0.2654224790328043
La mâle d'effeenne Concept Store,shop,48.8535989,2.3619338,0.29791966672352965
Pablo,shop,48.8566508,2.3638838,0.20581616308321643
Piscine,shop,48.8565219,2.3634022,0.21509877651698134
Penhaligon's,shop,48.8583101,2.359564,0.5561380226041647
L'éclaireur,shop,48.8573215,2.3632412,0.2940441626303003
Diptyque',shop,48.8567179,2.3636779,0.22019254548616726
De Fursac,shop,48.8579993,2.3598396,0.5184923911552837
Uno de 50,shop,48.8584118,2.3593378,0.5761105889140313
,amenity,48.8588483,2.3645766,0.4243015069017134
,tourism,48.8589987,2.3646166,0.44053045103897015
Celio,shop,48.8525173,2.3713339,0.5237943453584564
Vieille du Temple - Francs Bourgeois,amenity,48.8585606,2.358674,0.6242680158211663
Neuve Saint-Pierre - Beautreillis,amenity,48.8535546,2.3639153,0.19755114791229772
,amenity,48.8556236,2.3658732,0.07371943512825715
,amenity,48.8555972,2.3660256,0.0780616414083187
,amenity,48.8556098,2.3659531,0.07581091610293937
,amenity,48.8554953,2.3659878,0.06787413986412963
,amenity,48.8555079,2.3659152,0.06525107607370928
,amenity,48.8555218,2.3658353,0.06280066772450887
,amenity,48.8557257,2.3652594,0.07360711422432673
,amenity,48.8557369,2.3651863,0.07541666376803942
,amenity,48.8557493,2.3651059,0.07781831647920114
,amenity,48.8556254,2.3652172,0.0628232688525536
,amenity,48.8556367,2.3651441,0.06498677577181132
,amenity,48.855649,2.3650636,0.06779346550707752
Café Hugo,amenity,48.855938,2.3667622,0.14298034453223252
Leica,shop,48.8574345,2.3683973,0.3464570037159785
,amenity,48.8545743,2.3627901,0.19430563695896486
,amenity,48.8538617,2.3650076,0.13595955424346287
,amenity,48.8542634,2.3696323,0.3280028195908222
KTM Paris Bastille,shop,48.8550353,2.3683866,0.2242496252819672
Clothes Attitude,shop,48.8544823,2.3685173,0.24264519726047476
Bleu Libellule,shop,48.8530312,2.3705164,0.44269463555029004
Chanel,shop,48.8585093,2.3591946,0.5911377016983423
Caroll,shop,48.8526361,2.3711252,0.5037736899039471
claire's,shop,48.8524637,2.3714493,0.5341418373376645
Sephora,shop,48.8524295,2.3715218,0.5406745247655768
Courir,shop,48.8526031,2.3711895,0.5097249518127652
Dockers,shop,48.8529544,2.3710904,0.4834752040319843
Foot Locker,shop,48.8527705,2.3708731,0.48015023689537095
Franprix,shop,48.8592142,2.360104,0.5999851816446613
Supreme,shop,48.8592636,2.3599805,0.6100128814969485
Images Photo,shop,48.8550797,2.3689419,0.26497913743119855
Maison Landemaine,shop,48.8559624,2.3687555,0.27036415506073536
Big Chef,amenity,48.855302,2.3688955,0.26288775583648244
Au Manoir des Arômes,shop,48.8555086,2.3688431,0.26239140904373026
Pianos Beaumarchais,shop,48.8556499,2.3688142,0.26373457336942624
Bärenstark,shop,48.854909,2.3684192,0.22728438983287577
Freddy Gilles,shop,48.8552666,2.3689033,0.2630935405870091
De Long en Large,shop,48.8556014,2.3688237,0.2631366605814462
Passion Running Bastille,shop,48.855171,2.3689214,0.26373091476471744
Agnès B. Homme,shop,48.8554561,2.3682575,0.21909872263606744
Academy Scooters,shop,48.8567037,2.3685792,0.3000033609253807
Le Colonel Moutarde,shop,48.8579203,2.3643393,0.3257091266099
Tabac Bastille,shop,48.8546143,2.3712348,0.43613426865309113
Home Bo Design,shop,48.858676,2.3711381,0.5854868279801863
France Éclairage Distribution,shop,48.8584453,2.3710329,0.5624342869483675
Virtual Room,leisure,48.8580007,2.3708317,0.5191094382299557
OUI FM,amenity,48.8532275,2.3718525,0.5203960418073246
BARATRUF,amenity,48.854489,2.3649661,0.06948124938076418
Hôtel de Joséphine Bonaparte,tourism,48.855474,2.3620997,0.2414438502357385
Plaque François-Vincent Raspail,historic,48.8554269,2.3618077,0.261664700331874
Chez Ajia,amenity,48.8556281,2.3607903,0.33904230314156936
,leisure,48.858283,2.3635108,0.3819286515184172
Bastille,amenity,48.8530436,2.3697723,0.39595501872765254
Emmaüs alternatives,shop,48.8553587,2.3688837,0.2627338495448412
JOBO,amenity,48.8554573,2.3621611,0.2366711964338076
,shop,48.8576046,2.3685728,0.3692132003248874
Kids&Us,amenity,48.8570462,2.371753,0.5201910039614793
Errebi,shop,48.8571085,2.3714009,0.5000136433464203
Idea Store,shop,48.8569017,2.3717176,0.511211068010743
Auto école Richard Lenoir,amenity,48.8569356,2.3714418,0.4942973200915724
,amenity,48.8557154,2.3699201,0.34442460450860757
Almine Rech,shop,48.8594956,2.3650111,0.4932173013655468
Chez Papa,amenity,48.8506106,2.3690184,0.5645007674979311
The Lab,amenity,48.8549162,2.3716835,0.46645995512477
Flink,shop,48.8555431,2.3713995,0.44847666353769855
Extraction,amenity,48.8563786,2.3689452,0.30275661681241867
Montloin,amenity,48.8557405,2.3603758,0.37130352648264814
Arc'teryx,shop,48.8585795,2.3591178,0.6004925554099835
Juliette Has a Gun,shop,48.8564373,2.3646362,0.16085082898615627
Sandro Outlet,shop,48.8564577,2.3626704,0.2491834885748415
,amenity,48.8552063,2.3590553,0.4608079307289853
Billetterie de la Maison Européenne de la Photographie,shop,48.8550124,2.3589407,0.4689896931423551
Libraire de la Maison Européenne de la Photographie,shop,48.8552598,2.3592146,0.4493713448284466
Subway,amenity,48.8545064,2.3717099,0.47221481273532984
Shodai Matcha,amenity,48.8544478,2.3711535,0.4327594692670762
锅内锅外 Fondue Le Festin,amenity,48.8550949,2.3718283,0.47680073519199745
Chocolaterie Josephine Vannier,shop,48.8559076,2.3678832,0.20938994831437804
,amenity,48.8550053,2.370583,0.3854631059213683
,amenity,48.8528864,2.3708438,0.47157888237098167
Zebra moto école (Beaumarchais),amenity,48.8583204,2.3681419,0.4166100922074709
L'optique durable,shop,48.8553106,2.3694953,0.3067975435891264
,shop,48.8561023,2.3692713,0.31128486793375687
Hôtel Herouet,tourism,48.8584402,2.3592433,0.5834479706814892
Back in Black,amenity,48.8562167,2.3689907,0.29750620866861144
Sürpriz,amenity,48.8538738,2.3707317,0.4178920632740751
,amenity,48.853534,2.3703092,0.4030679196513197
Le Paris Clandestin,amenity,48.8532085,2.3604754,0.4118527500547181
Neology,shop,48.8589511,2.3680378,0.475568594530194
Actual 2 Roues,shop,48.8593352,2.3679412,0.511994698736354
Kymco,shop,48.8592891,2.3680398,0.5100199570598684
Khadi and Co,shop,48.8591011,2.3679986,0.4896173864502841
Je Suis Charlie,tourism,48.8589018,2.3704309,0.5674985323633251
,amenity,48.8536345,2.3589478,0.49473093511185107
,amenity,48.8533799,2.3701555,0.40060118312166443
,amenity,48.853379,2.3699704,0.38869669226724124
,amenity,48.8534831,2.3697243,0.36729467468839494
,amenity,48.8540523,2.369218,0.30668664771715015
Maison du vélo,amenity,48.8522685,2.3676713,0.3553072917792721
Nomadeshop,shop,48.8521306,2.3675755,0.3655861404102486
Hello You,amenity,48.8539878,2.3620253,0.2705841848381509
Claudie Pierlot,shop,48.8565209,2.3626997,0.25195839511224505
Mogomogo,amenity,48.8555764,2.3708147,0.4063968331580676
,amenity,48.853588,2.3638436,0.19726408558885059
,amenity,48.8517085,2.35912,0.5891786946975743
Résidence du Marais,amenity,48.8588683,2.3603136,0.5607193427501473
Au Passe-Partout,shop,48.853079,2.3611392,0.37872789789413924
Art Formel,shop,48.8530402,2.3610899,0.384186027955723
Patch'World,shop,48.8530102,2.3610447,0.38882990641298376
Véronique André,shop,48.853542,2.3608056,0.37282340352924
Véronique André,shop,48.8534742,2.3607567,0.3794806265274394
Des Photographies,shop,48.853552,2.361223,0.34527477763761955
Le Flat,shop,48.85361,2.3613001,0.33720247707213297
La Souris Verte,shop,48.8536418,2.3614145,0.32814138391569203
Objets Trouvés,shop,48.8537199,2.3612743,0.33319962552531884
Il Giardino Segreto,shop,48.8538182,2.3610577,0.3429089594274058
Le Village Saint Paul,shop,48.8535835,2.3616983,0.31342245839215366
Monde Secret,shop,48.8534336,2.3615382,0.3322782657678491
Au Débotté,shop,48.8533859,2.36144,0.34121257726075893
Dad's Den,amenity,48.8534362,2.3611851,0.3541191590629666
Le Bon Barbier,shop,48.8533445,2.3613734,0.34782505824353604
Limaselect,shop,48.8533044,2.36113,0.36524476132206934
Mayerling,shop,48.8532553,2.3611355,0.36786367162640665
Galerie Mellah,shop,48.8532436,2.3606715,0.39746294610622634
H. Dalloz-Bourguignon,shop,48.8532511,2.3605179,0.4067866237935394
Galerie Hayasaki,shop,48.85319,2.3605397,0.40882280300844487
Atelier Mire,shop,48.853148,2.3604288,0.4182054426203192
Sur le fil de Paris,shop,48.8527156,2.3606537,0.43140924796524516
L'Astrée d'Or,shop,48.8527494,2.360699,0.4264883407499913
La Virtuose de la réclame,shop,48.8527653,2.3607372,0.4231861708475334
Von d'Art,shop,48.8527871,2.3607667,0.4199965626365768
Les Sismo,shop,48.8528361,2.3608267,0.41320091345179316
Musée de la Magie,tourism,48.8531207,2.361167,0.3743746093455784
Côté Cailloux,shop,48.8532465,2.3613147,0.35748227522381243
,amenity,48.8540009,2.3610071,0.3386817724744559
,amenity,48.8540598,2.3608509,0.34727962529993844
Joseph Lakanal,historic,48.8543328,2.3651122,0.08304969173811128
Argenterie d'Antan,shop,48.8542205,2.3651071,0.09539677298027067
,shop,48.8543767,2.3651859,0.0773368918660017
,tourism,48.8585883,2.3588361,0.6169556969115042
Piano Beaumarchais,shop,48.8554882,2.3694534,0.30613950412343904
,amenity,48.8594102,2.3616765,0.5525969845060024
,amenity,48.8587724,2.3609775,0.5215348709101048
,amenity,48.857376,2.3618926,0.3601218687883462
,amenity,48.8547014,2.3681431,0.21029110918796648
,amenity,48.8520638,2.3652169,0.3339149384596953
,amenity,48.8528019,2.3643635,0.261551286210756
,amenity,48.8537799,2.3635227,0.19506778153312151
,amenity,48.8540055,2.3626272,0.2307984241210465
,amenity,48.8553629,2.3611258,0.3103674320582577
,amenity,48.8563283,2.3607351,0.3653366876540363
,amenity,48.8558705,2.3591001,0.46593216941640575
,amenity,48.8551953,2.3720438,0.4928146944023613
,amenity,48.8561922,2.3710906,0.44083106066261857
Schwartz's Deli,amenity,48.8569465,2.3587553,0.5259368149678625
Alfi,amenity,48.8569939,2.3588174,0.5238942044375152
Cookidiction,shop,48.8572595,2.3588956,0.5315559287798278
Onda,amenity,48.8570612,2.3589092,0.5208994678312332
Le Temps des Cerises,shop,48.8572465,2.3593202,0.5033788627955567
Krispy kreme,amenity,48.8573572,2.3589491,0.5331777254813068
Yann Couvreur Pâtisserie,shop,48.8574876,2.3587192,0.5549468867704751
,tourism,48.8568077,2.3630043,0.25824684554854105
,tourism,48.8533183,2.3612601,0.35637744422230594
,tourism,48.8522532,2.3601774,0.49076762637289195
Love Stories,shop,48.8589322,2.3590209,0.6319160094243457
Hartford,shop,48.8588574,2.3592294,0.6150596569554773
Gavilane,shop,48.8562771,2.3614382,0.3158532228593576
,amenity,48.8561322,2.3612631,0.3212279301051456
Søstrene Grene,shop,48.8554414,2.3607201,0.34094413596311124
Cotélac,shop,48.8560251,2.3613919,0.3081394829392587
acotè,shop,48.8557783,2.3611078,0.31989654768049963
Ikks,shop,48.8588019,2.3590976,0.6179691744673962
,amenity,48.8558123,2.361193,0.3148192469573144
,tourism,48.856786,2.3605509,0.3995708493657621
Émile Lafaurie,shop,48.8588287,2.3591532,0.6169728684068333
Ikks,shop,48.8587801,2.359039,0.619539859786692
Brook&Lynn,shop,48.8558277,2.3611212,0.32035337241521195
,amenity,48.8558374,2.3611857,0.3160825349603436
,tourism,48.8555658,2.361973,0.2526317021549651
Espace Meyer Zafra,tourism,48.8556252,2.3613185,0.30096498093454954
Grand Hôtel Malher,tourism,48.8557065,2.3610973,0.3187632808346615
Maison Warga,shop,48.8559282,2.3613745,0.3057877886110201
Ciore,amenity,48.855789,2.3613487,0.3031151593185356
Mezz'amour,amenity,48.8556957,2.3613315,0.30175541722639393
Kryolan,shop,48.8564473,2.3614775,0.3218420714542633
K.Jacques,shop,48.85624,2.3607482,0.3607797562074747
Fei Tea,shop,48.8567307,2.3628067,0.2619328397128114
MAM,shop,48.8566703,2.3627673,0.2593180235944665
Les Nereides,shop,48.8566991,2.3627892,0.26037878306674006
MAC Cosmetics,shop,48.8567963,2.3629027,0.2623041226079729
Les Ateliers Auguste,shop,48.8552987,2.3636309,0.12743366505395848
,amenity,48.8551359,2.365398,0.009240926531185323
École Saint Louis,amenity,48.8517708,2.3630672,0.4023012889877911
,amenity,48.8508344,2.3703098,0.5957285801915738
Le Moyen Format,shop,48.8572283,2.368457,0.3323655997756166
Émois et bois,shop,48.8575979,2.3706536,0.4815179580174837
Hôtel de Sully,tourism,48.8543606,2.3639038,0.1308271470795851
Lobby,shop,48.8559818,2.3589096,0.48212166150872565
Ekirok,shop,48.8541057,2.3646878,0.11671024964151898
,tourism,48.855565,2.3609465,0.3265169657127921
Oh ! Falafel du Liban,amenity,48.8543373,2.3639792,0.12806328017786883
La belle Lurette,shop,48.85379,2.3659133,0.1481392390786992
Paris Nails bar,shop,48.8541472,2.3645792,0.11607478782414157
,amenity,48.8534884,2.3663167,0.18971314017982016
Garrice,shop,48.8538205,2.3658146,0.14292678313026538
Natalys,shop,48.853937,2.3653337,0.12549715209400633
Belair,shop,48.8541736,2.3645029,0.11632542649778224
Clark hot dog and coffee,amenity,48.8557065,2.3604385,0.3660436229137466
,amenity,48.8535671,2.3670296,0.20809273547625542
Olivier Desforges,shop,48.8550422,2.3621412,0.23410159402563577
La Tour de Babel,shop,48.8558359,2.359998,0.4006283148837797
Apertivus,shop,48.8544898,2.3628099,0.19578020224494322
Zapa,shop,48.8538923,2.3655663,0.13160470394700188
Kura-Ge,amenity,48.8555969,2.360925,0.32869096567902767
Sens unique,shop,48.8560013,2.3588293,0.4883402358757071
,amenity,48.8548016,2.3680807,0.20389987355396602
Atelier 2 roues mécanique,shop,48.8552549,2.3692403,0.28764386038618267
Quisel,amenity,48.8532779,2.3673986,0.2500779312396342
Ultra Jeux,shop,48.8554231,2.3692049,0.28704152311768905
Arsenale Di Bastille,amenity,48.8524555,2.3677499,0.340225337659184
Kiehl's,shop,48.8566851,2.3633508,0.2314253925914336
Frédéric Malle,shop,48.8566608,2.3634359,0.22542311526306255
Courtois,shop,48.8567356,2.3636296,0.22379583819600743
Bon Parfumeur,shop,48.8566,2.3636318,0.21135357369772936
Maroc Maroc,shop,48.8565175,2.3639179,0.1919062339067957
Petit Bateau,shop,48.8566145,2.3640237,0.19717492558594024
,amenity,48.8543165,2.3593341,0.44789939925824707
LDB,shop,48.8558356,2.3623261,0.23656280674352434
Guzao,shop,48.8557879,2.3622978,0.236647002258342
L'atelier Parfum,shop,48.8556947,2.3622653,0.2356087457732708
Hortense,shop,48.8557451,2.3622736,0.23675622485340264
,amenity,48.8542865,2.3596846,0.42332414111131333
Les Piplettes,shop,48.8556198,2.3622218,0.23635108049635048
,amenity,48.854282,2.3597768,0.41680792993404214
,amenity,48.8543646,2.3597174,0.41926688198568296
,amenity,48.8542967,2.3595962,0.42944878471133296
,amenity,48.8543102,2.3594248,0.4414940548935408
,amenity,48.8543043,2.3595103,0.4354630154176662
,amenity,48.8543265,2.3592574,0.4532279989108042
,amenity,48.8543318,2.3591882,0.4581175799401857
Parle moi de Parfum,shop,48.8555868,2.3621873,0.23787528204294706
Khao Thai,amenity,48.8556539,2.3622403,0.23606356424385633
"Breakfast in America ""Marais""",amenity,48.8555194,2.3612991,0.30015715013662475
,tourism,48.8540777,2.3607825,0.35140802316896963
Little Babel,amenity,48.8531827,2.3614734,0.35211469949223284
Cassiopée & co,shop,48.8538299,2.3614897,0.3136056638509967
Elias Zajdner,historic,48.8540471,2.3618733,0.2778758419727779
Hôtel d'Almeras,tourism,48.8580699,2.3599964,0.5146627581318456
,amenity,48.8544573,2.3617872,0.26871789109920075
Hôtel de Sens,tourism,48.8533669,2.3592132,0.4870824165155946
,amenity,48.8569921,2.3714266,0.495967137533922
Les caprices de l'instant,shop,48.8531067,2.3676599,0.27687095188777
Esthétique,shop,48.852728,2.3671138,0.2910103752941903
Les saveurs de maman,amenity,48.8529706,2.3673816,0.27733921982609044
Hokkaido,amenity,48.8523181,2.3673891,0.3408195738171992
Caravana,amenity,48.8569996,2.3720006,0.5346006315000851
,amenity,48.8524231,2.3672131,0.3246915487163596
,amenity,48.8573675,2.3709973,0.4882860573141758
Maison Béguin,shop,48.8568617,2.3719493,0.525134342938565
Alimentation générale,shop,48.856985,2.3720913,0.540056864578875
,tourism,48.856907,2.3716084,0.5041140239462488
Yak&Yeti,shop,48.8555747,2.3635571,0.14196480286056795
Beachcomber tours,shop,48.8559704,2.3694593,0.3192171805137543
Bubbles fairy,amenity,48.8556211,2.3635931,0.14171855410969472
Laser Graphie,shop,48.8577497,2.3688236,0.3934284447242962
TeamAxe,shop,48.8577912,2.3683263,0.37441812129953744
Le Petit Vapoteur,shop,48.8551927,2.3599909,0.3921392503790147
,amenity,48.8561183,2.3658694,0.12356306717553617
,tourism,48.8552767,2.3596908,0.41457199919967636
Ducs de Gascogne,shop,48.8549814,2.3609685,0.32028130914845504
Tabac des Vosges,shop,48.8562829,2.3640414,0.16518401616829242
Simone Pérèle,shop,48.8553011,2.3594207,0.4345176218484507
Oca,shop,48.8556768,2.3636322,0.14200095323006917
Petit pan,shop,48.8553648,2.3588977,0.4732782079543662
,amenity,48.8562475,2.3650635,0.13290535294004951
Julie B.,shop,48.8556458,2.3636076,0.14198883261786258
Martin C,shop,48.8548189,2.3632585,0.1545483127358706
Peugeot Academy Scooters,shop,48.8561272,2.3690182,0.29520959573103506
Thierry Vendome,shop,48.855555,2.3585559,0.5001590944771673
,amenity,48.8542873,2.3586762,0.49597461371971385
,amenity,48.8559097,2.3591021,0.4666454062813386
LCL,amenity,48.8506615,2.361618,0.5604577065904627
,amenity,48.8540724,2.3598721,0.41555080035280906
Les nouvelles crèches - Chemin Vert,amenity,48.8577499,2.3705196,0.48381921566454555
,tourism,48.8572642,2.3668128,0.267596363498558
Espace Loggia,shop,48.855439,2.3688632,0.2625050972010295
,amenity,48.8555565,2.3611606,0.31087867700913696
Hôtel de Sandreville,tourism,48.8578411,2.3604821,0.4710505968504256
,amenity,48.8566214,2.3612149,0.34810535111656504
Kioko Saké Marais,shop,48.8565597,2.3614911,0.32713371821249465
,amenity,48.8584122,2.3591782,0.5851283597816055
apm,shop,48.85841,2.3590575,0.5918359166863256
Chapelle de l'Humanité,amenity,48.8577837,2.361972,0.39004572494112727
ICPC Bastille,amenity,48.8531615,2.3647119,0.21655893006164548
Dog in the City,shop,48.8527154,2.3644142,0.26987035888359345
French as you like it,amenity,48.8527611,2.3642469,0.2683325894163359
Laverie,shop,48.8526821,2.3641285,0.27935725293953173
KeepCool,leisure,48.8519958,2.3634003,0.3696104445820614
,amenity,48.8535003,2.3697659,0.3690712067127716
,amenity,48.8521954,2.3662259,0.32585982622906795
So brico,shop,48.8566614,2.3711796,0.4644263286429752
,amenity,48.8580498,2.3719935,0.5908996241979844
Les Dérailleurs,shop,48.8544399,2.3701685,0.36174239144034104
,amenity,48.855872,2.3702761,0.37379958306238575
,amenity,48.8553532,2.3693934,0.29981840432990914
Snow Beach,shop,48.8567832,2.3712395,0.47378789436466906
Dandan Nails,shop,48.8555816,2.3694026,0.3042434466415096
,amenity,48.8564056,2.3712666,0.4603537610303087
Atelier 2 roues mécanique,shop,48.8552144,2.369509,0.3070368427749744
,amenity,48.8541012,2.3624054,0.23999242116694441
,amenity,48.8543132,2.3623777,0.23232000380399592
,amenity,48.8530015,2.3612213,0.3790073827103614
Brach pâtisserie par Yann Bris,shop,48.8561539,2.364668,0.13045280712561175
,amenity,48.8554396,2.3585628,0.49842146639723783
La Belle Lurette Jeunesse,shop,48.8536186,2.3653546,0.16091452667957468
,shop,48.8537897,2.3650368,0.1435121681640539
,amenity,48.8545875,2.3694153,0.3043932149086129
,amenity,48.8518083,2.3692063,0.4605227427217943
,amenity,48.8553194,2.3595126,0.42791550969527564
,amenity,48.8529164,2.3611876,0.38675395549982755
,amenity,48.8516617,2.363445,0.40303894852808014
,amenity,48.8594699,2.3679752,0.5268301692777122
,amenity,48.8518272,2.3631817,0.3931515117947946
À la mémoire des élèves de cette école,historic,48.8532161,2.3597889,0.4557587926292262
Cabinet médical,amenity,48.8523209,2.3656372,0.3060439772962169
Voltex,shop,48.852253,2.3667904,0.33059554992466067
,amenity,48.8547561,2.3681422,0.2091397752930327
Michel Rein,tourism,48.8577371,2.3645903,0.3020328806022873
Mark Hachem,shop,48.8557829,2.3673986,0.17141704339083702
,amenity,48.8576153,2.3673268,0.3191408300727056
,shop,48.8546129,2.3720171,0.4932216233819933
,amenity,48.8558979,2.3589021,0.4807767085746773
Shoah,historic,48.8570197,2.3602154,0.433768742852935
Figaret,shop,48.8552897,2.3619426,0.24990751939026895
,amenity,48.8545774,2.3632894,0.15935786739253172
,amenity,48.8549896,2.3660672,0.05467337540615611
,amenity,48.8576143,2.3599747,0.48460238940433437
,amenity,48.8552037,2.3693802,0.2975354022654924
,amenity,48.8573045,2.368847,0.35855761563653293
,amenity,48.8570647,2.3667101,0.2442717119211191
Ostermeyer,amenity,48.8555882,2.3589254,0.47365292402716247
Alexandre,amenity,48.8555777,2.358973,0.47004358985255956
Initiales,shop,48.8553208,2.3616921,0.2685481990563498
Cabaïa,shop,48.8589243,2.3593462,0.6140245629563632
La Chambre aux Confitures,shop,48.8589543,2.359383,0.6144394553868217
La Calinière,shop,48.8591939,2.3596606,0.619615524056582
Horace,shop,48.8592323,2.3597183,0.6199652209928646
Fred Perry,shop,48.8593311,2.3598685,0.6210491968940345
Daphné Dasque,shop,48.8594105,2.3599765,0.6227890422790018
Des Gars dans la Cuisine,amenity,48.8594432,2.3600509,0.6222001347971335
,amenity,48.8574257,2.367983,0.3267427429425969
Yoga Searcher,shop,48.857133,2.3678938,0.29703332732214893
Ceintures Losco (Sévigné),shop,48.8562319,2.3625341,0.24280372462771405
