,name,category,latitude,longitude,distance_from_center_km
702,MassiveMusic,shop,1.2782636,103.8408409,0.4707016494036736
703,Noodle Star K,amenity,1.2790632,103.8437943,0.3579820606153307
704,SODAM,amenity,1.2793335,103.8437456,0.38835678566580384
705,HANKANG POCHA 한강포차,amenity,1.2792489,103.8437634,0.37880157586874463
706,Embassy Club,amenity,1.2791573,103.843774,0.3686199188718949
707,Hattendo Cafe,amenity,1.2771367,103.8454784,0.1886283315914087
708,草根書室(Grassroots Book Room),shop,1.2791317,103.8404795,0.560779643320178
709,Siong Leng Musical Association,shop,1.2786894,103.8409952,0.4853773797720314
710,Strong Pilates,leisure,1.2768906,103.8483611,0.4614320191166459
711,,amenity,1.2746569,103.8477098,0.3983788081230666
712,,amenity,1.274253,103.8469137,0.3377971879166492
713,,leisure,1.2734823,103.8456409,0.3013616122207599
714,Habyt Kada at Maxwell,tourism,1.2803771,103.8451732,0.506627488221632
715,,amenity,1.2734109,103.843665,0.28239451510939473
716,Club Rangoon,amenity,1.2783737,103.8432026,0.30415066810552216
717,Latido,amenity,1.2783165,103.8443278,0.2702262869802654
718,Borderless Coffee,amenity,1.2782794,103.8439245,0.27011192763134945
719,No Sleep Club,amenity,1.2800491,103.8416233,0.5519879749361534
720,Lok Fu,amenity,1.2722424,103.8419096,0.48405756405803646
721,,amenity,1.2743331,103.8475577,0.3964908284294842
722,,amenity,1.2743284,103.8475744,0.39839264413702086
723,,amenity,1.2743878,103.8475756,0.3957433927617365
724,,amenity,1.2743834,103.8475632,0.39469091923932104
725,,amenity,1.2743606,103.8476125,0.4007291206881774
726,,amenity,1.2743713,103.8475845,0.3974035537868546
727,,amenity,1.2743009,103.8476103,0.40330710057964475
728,,amenity,1.2744871,103.8474851,0.38206785407557886
729,,amenity,1.274314,103.8475885,0.40049362843023895
730,Dudu café,amenity,1.2795142,103.8478418,0.5603568437330467
731,福順錦記燒臘麵家,amenity,1.2802397,103.8448066,0.4856620768400587
732,蛋佬 Danla Scrambled Egg Rice,amenity,1.2802861,103.8447661,0.4903074276954224
733,新鮮果汁 Fresh Fruit Juice,amenity,1.2801327,103.8449447,0.4758287534646013
734,Traditional Family Cuisine,amenity,1.2801382,103.8448917,0.4756337459697957
735,Pakistani Dum Biryani SG,amenity,1.280184,103.8448494,0.480077735073082
736,,shop,1.2802427,103.8448584,0.4866413861959056
737,一家潮州魚粥·魚湯,amenity,1.2801114,103.8449165,0.4730615684514211
738,老火湯 Maxwell Herb Soup,amenity,1.2801951,103.8449019,0.4820194378867338
739,,shop,1.280162,103.8448697,0.47793548259277524
740,裕廊东18年传统味鱼圆面,amenity,1.2802886,103.844817,0.49116225345243375
741,原味鮮湯 Original Soup,amenity,1.2802115,103.8448246,0.48278142992666934
742,江南味道,amenity,1.280222,103.8448776,0.4846277566582219
743,Our Kitchen Thai Food,amenity,1.2801628,103.8449242,0.47880882650325607
744,潮州鱼圆面 Teo Chew Fishball Noodle,amenity,1.2803077,103.8447517,0.4925331142353162
745,喜迎客,amenity,1.2802667,103.8447857,0.4883889890679229
746,順興飲品 Soon Heng,amenity,1.2803098,103.8447987,0.49327794463653435
747,湖汝飲品 Hu Ru Beverages,amenity,1.2803244,103.8447337,0.49419019554246246
748,Somerset Delicacies,amenity,1.2802683,103.8448361,0.48916604852261725
749,中國街花生湯 Peanuts Soup,amenity,1.2803311,103.8447819,0.49543160509486955
750,海兰板面鱼汤 Pan Mee Fish Soup,amenity,1.2803449,103.8447142,0.4962613703278006
751,日新糕粿美食 Ri Xin Snack Delights,amenity,1.2803759,103.8447526,0.5000513226588029
752,囉㘃·薄餅·鮮蛤 Rojak · Kopiah & Cockle,amenity,1.2803548,103.8447649,0.497856183143146
753,Hajmeer Kwaja Muslim Food,amenity,1.2800633,103.8448491,0.46682327144938474
754,Hello Banhmi,amenity,1.2801861,103.8447447,0.4790732633789111
