,name,category,latitude,longitude,distance_from_center_km
234,Étienne Geoffroy Saint-Hilaire,tourism,48.8419868,2.3451974,0.40754256096261704
235,Le Solstice,amenity,48.8401697,2.3458453,0.2906748244037126
236,Sadaharu Aoki,shop,48.8376856,2.3463115,0.3565971247936424
237,Dame Augustine,amenity,48.8357303,2.3522659,0.5007360312754263
238,La Gobelinoise,shop,48.8360217,2.3527252,0.48472108439739175
239,Boulangerie Akiko et Philippe Bruere,shop,48.8354523,2.3483525,0.5084745899516248
240,Les Filles,amenity,48.8395564,2.3497363,0.04120901728316442
241,Picard,shop,48.8355764,2.3487909,0.4891428764868507
242,Franprix,shop,48.8356318,2.3466665,0.5296086956264632
243,Monoprix,shop,48.8357293,2.3492905,0.4680598195858443
244,Maison relais Les Gobelins,amenity,48.8357551,2.3515624,0.4817141892406588
245,Bar'Ouff,amenity,48.8429935,2.3485962,0.3522263682134576
246,Royal Market,shop,48.8377658,2.3459301,0.37130996649660547
247,,amenity,48.8377155,2.3458078,0.38177815969722895
248,DJ Network,shop,48.837784,2.3458434,0.37489748686969854
249,Carl Marletti,shop,48.8393875,2.3504746,0.07822993024085109
250,Mavrommátis,shop,48.8394561,2.3506128,0.07994536454148386
251,Fu Wei 闊以,amenity,48.8371879,2.3497424,0.30444633390978526
252,,amenity,48.8371189,2.3502507,0.3139457442435948
253,Carrefour City,shop,48.843922,2.3510401,0.45385496587278007
254,Café d'Avant,amenity,48.8396713,2.34713,0.19713470105663702
255,Collège Privé Sœur Rosalie,amenity,48.8407685,2.3562597,0.4842357697272316
256,Lycée général privé Louise de Marillac,amenity,48.8407848,2.3562522,0.48405021339579185
257,École Élémentaire Privée Sœur Rosalie,amenity,48.8408017,2.3562465,0.4840148568750768
258,Auto-école Saint-Marcel Gobelins,amenity,48.8360382,2.3546022,0.5583666465173545
259,,amenity,48.8369513,2.3561959,0.5750402507430994
260,Toyota Paris 5 - Groupe Autosphere,shop,48.838286,2.3556437,0.4669280263077985
261,,amenity,48.8369209,2.3526719,0.3955505552186598
262,,amenity,48.8371843,2.3528041,0.37675911529374856
263,,amenity,48.8372738,2.3531061,0.38247534851330733
264,,amenity,48.8374256,2.3541632,0.4247857410372103
265,,amenity,48.83753,2.3539139,0.4033628144253226
266,,amenity,48.8377816,2.3554257,0.4776197564242595
267,,amenity,48.837888,2.3555889,0.4823673615916749
268,,amenity,48.8379577,2.3560229,0.5073208886730192
269,,amenity,48.838061,2.3561113,0.508390499919173
270,,amenity,48.8367512,2.3562703,0.5924989717396573
271,,amenity,48.8368334,2.3563141,0.5897076721250865
272,Tasty food,amenity,48.8371089,2.3521509,0.3580428453539205
273,,amenity,48.8390623,2.3542049,0.3381524223929318
274,,amenity,48.8393583,2.354747,0.3694593493738477
275,,amenity,48.8431372,2.3481989,0.37573363365957496
276,,amenity,48.844224,2.3456676,0.5656696548450775
277,Caisse d'Épargne,amenity,48.8358783,2.3528351,0.5025923634186708
278,,amenity,48.8366129,2.3508583,0.37666063820310475
279,,amenity,48.8372278,2.3535159,0.4060678039245602
280,,amenity,48.8379862,2.3434205,0.5147572628856445
281,,amenity,48.8381725,2.3564885,0.5290986242862334
282,Le Café Parisien,amenity,48.8398361,2.3515656,0.13087859682819553
283,,amenity,48.8416039,2.3538491,0.35173413327568775
284,,amenity,48.8430124,2.35257,0.39944816221124757
285,LCL,amenity,48.8370691,2.3512799,0.3359942145562603
286,Biocoop,shop,48.8390536,2.349477,0.09959821584186145
287,Maison de Rose,shop,48.8392252,2.3490574,0.09454067196393347
288,Altermove,shop,48.8404085,2.3453874,0.3274514052184301
289,Palais de l'alimentation,shop,48.8414296,2.343302,0.5046214328733856
290,Banque Populaire,amenity,48.843936,2.3521362,0.47815862986019547
291,Brûlerie des Gobelins,shop,48.8383836,2.3503663,0.17663899509546568
292,Vapostore,shop,48.8404165,2.3504495,0.07308852061546074
